Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.70214E-4,36.252031277,0.427275459,0.120626059,0.193548387,0.333333333
1.72542E-4,36.509277886,0.43162636,0.119130695,0.193548387,0.333333333
1.7443E-4,36.752594368,0.435127694,0.117735021,0.193548387,0.333333333
1.7673E-4,37.016087933,0.439367005,0.116239657,0.193548387,0.333333333
1.78562E-4,37.265017106,0.442719812,0.114843984,0.193548387,0.333333333
1.79757E-4,37.515934315,0.444895963,0.11344831,0.225806452,0.333333333
1.80879E-4,37.75029003,0.446930953,0.112152328,0.258064516,0.333333333
1.82799E-4,38.004894344,0.450397016,0.110756654,0.258064516,0.333333333
1.84992E-4,38.262368936,0.454330017,0.109360981,0.258064516,0.333333333
1.87216E-4,38.50450814,0.458289074,0.108064999,0.258064516,0.333333333
1.89286E-4,38.768103334,0.461949248,0.106669325,0.258064516,0.333333333
1.91774E-4,39.016144478,0.466315017,0.105373343,0.258064516,0.333333333
1.936E-4,39.267094177,0.469495139,0.10407736,0.258064516,0.333333333
1.96443E-4,39.50162071,0.474411743,0.102881069,0.258064516,0.333333333
1.97766E-4,39.757667547,0.476683369,0.101585086,0.258064516,0.333333333
1.99816E-4,40.015895764,0.480185001,0.100289104,0.290322581,0.333333333
2.02181E-4,40.257220707,0.484193974,0.099092812,0.290322581,0.333333333
2.055E-4,40.501694693,0.489769224,0.097896521,0.290322581,0.333333333
2.08377E-4,40.770704256,0.494553742,0.096600538,0.290322581,0.333333333
2.09631E-4,41.000655363,0.496625273,0.095503938,0.290322581,0.333333333
2.11377E-4,41.253210031,0.499495299,0.094307646,0.290322581,0.333333333
2.12979E-4,41.507866107,0.502112364,0.093111355,0.290322581,0.333333333
2.14595E-4,41.764512155,0.504740359,0.091915063,0.290322581,0.333333333
2.15701E-4,42.001234911,0.506530646,0.090818463,0.290322581,0.333333333
2.19015E-4,42.262289842,0.51185679,0.089622171,0.290322581,0.333333333
2.21775E-4,42.504981722,0.516249082,0.088525571,0.290322581,0.333333333
2.24963E-4,42.750763207,0.521272384,0.08742897,0.290322581,0.333333333
2.28211E-4,43.000238763,0.526335794,0.08633237,0.290322581,0.333333333
2.30586E-4,43.252391669,0.530005619,0.085235769,0.290322581,0.333333333
2.33875E-4,43.508262016,0.535040797,0.084139169,0.322580645,0.333333333
2.35819E-4,43.766492972,0.537991265,0.083042568,0.35483871,0.333333333
2.38788E-4,44.004154797,0.542460765,0.082045658,0.387096774,0.333333333
2.43177E-4,44.269097883,0.548989236,0.080949058,0.387096774,0.333333333
2.4516E-4,44.513495818,0.551907872,0.079952148,0.387096774,0.333333333
2.48199E-4,44.760524269,0.556344661,0.078955239,0.387096774,0.333333333
2.50207E-4,45.009898099,0.559251499,0.077958329,0.387096774,0.333333333
2.51865E-4,45.260927856,0.561638693,0.07696142,0.387096774,0.333333333
2.54104E-4,45.514373178,0.564840988,0.07596451,0.387096774,0.333333333
2.56434E-4,45.769640404,0.568147357,0.0749676,0.387096774,0.333333333
2.58995E-4,46.001791912,0.571754313,0.074070382,0.387096774,0.333333333
2.62119E-4,46.26230521,0.576113067,0.073073472,0.387096774,0.333333333
2.64326E-4,46.525700371,0.579165008,0.072076563,0.387096774,0.333333333
2.66764E-4,46.764973357,0.582510906,0.071179344,0.387096774,0.333333333
2.69378E-4,47.006158186,0.58606971,0.070282125,0.419354839,0.333333333
2.71245E-4,47.276746737,0.58859176,0.069285216,0.419354839,0.333333333
2.72684E-4,47.521648984,0.590526405,0.068387997,0.419354839,0.333333333
2.74728E-4,47.767893539,0.593257865,0.067490779,0.419354839,0.333333333
2.76414E-4,48.016258499,0.595496617,0.06659356,0.451612903,0.333333333
2.77953E-4,48.265894049,0.597529861,0.065696341,0.451612903,0.333333333
2.80631E-4,48.517337369,0.601044282,0.064799123,0.451612903,0.333333333
2.83619E-4,48.771660459,0.604927857,0.063901904,0.451612903,0.333333333
2.85407E-4,49.027808076,0.607233863,0.063004685,0.451612903,0.333333333
2.87176E-4,49.256948602,0.609502905,0.062207158,0.451612903,0.333333333
2.88821E-4,49.516009917,0.611600617,0.061309939,0.451612903,0.333333333
2.91469E-4,49.777576384,0.614954099,0.060412721,0.451612903,0.333333333
2.94106E-4,50.011502767,0.618264485,0.059615193,0.451612903,0.333333333
2.9642E-4,50.277537613,0.621145588,0.058717974,0.483870968,0.333333333
2.98338E-4,50.51552577,0.623517912,0.057920447,0.483870968,0.333333333
3.0024E-4,50.755105249,0.625854438,0.057122919,0.483870968,0.333333333
3.01483E-4,51.026100094,0.627374998,0.0562257,0.483870968,0.333333333
3.04363E-4,51.268774489,0.630871848,0.055428173,0.483870968,0.333333333
3.07268E-4,51.513743968,0.634366428,0.054630645,0.483870968,0.333333333
3.09005E-4,51.760146586,0.63644039,0.053833117,0.483870968,0.333333333
3.13012E-4,52.00923434,0.641179772,0.05303559,0.483870968,0.333333333
3.17415E-4,52.261228898,0.64631556,0.052238062,0.483870968,0.333333333
